,embedding,name
556,"[2.56441999e-04 3.58921534e-04 1.56945083e-04 ... 1.01943364e-07
 1.52534298e-07 1.00177516e-07]",embedding_pcam-middle_subset9
557,"[9.2390823e-05 1.4641775e-04 6.5924993e-05 ... 8.7095181e-08 2.3937208e-08
 5.1184514e-07]",embedding_pcam-small_subset84
558,"[4.18493300e-06 1.61499120e-05 1.20397272e-06 ... 3.56627972e-09
 1.57145497e-08 1.46518255e-08]",embedding_textures_subset32
559,"[2.7023265e-04 3.7617388e-04 1.9079570e-04 ... 4.4579878e-07 1.0794375e-06
 1.8159768e-07]",embedding_pcam-middle_subset71
560,"[7.5994991e-04 1.2599064e-04 1.0453027e-05 ... 7.1594525e-07 5.0834336e-07
 7.2314165e-08]",embedding_isic_subset36
561,"[1.8040574e-04 2.1709909e-04 1.0024028e-04 ... 1.7219531e-07 1.4929063e-06
 1.0279984e-08]",embedding_pcam-small_subset67
562,"[1.2071932e-05 8.3836258e-06 5.4556250e-07 ... 1.3981942e-08 8.1352685e-09
 4.3406132e-09]",embedding_stl10_subset16
563,"[2.9765548e-05 1.6429953e-05 1.7012729e-06 ... 1.7717490e-08 1.9531283e-08
 3.8858889e-08]",embedding_sti10_subset47
564,"[1.4594563e-04 1.5099159e-04 6.2260573e-05 ... 1.8197557e-07 3.8781907e-09
 1.2479853e-07]",embedding_pcam-small_subset80
565,"[6.9865141e-06 7.3941201e-06 7.0033025e-07 ... 5.9083511e-09 1.5562224e-08
 1.7141868e-08]",embedding_textures_subset36
566,"[2.5990594e-04 3.4160918e-04 1.8803692e-04 ... 5.6344982e-07 9.5748737e-07
 1.2951206e-06]",embedding_pcam-middle_subset96
567,"[1.1265067e-03 1.6413120e-03 1.3329662e-04 ... 5.3860782e-07 1.2385069e-06
 9.4570072e-07]",embedding_chest_subset47
568,"[2.4305789e-04 3.6781654e-04 1.5854757e-04 ... 4.3193117e-07 9.8059957e-08
 2.2044660e-06]",embedding_pcam-middle_subset10
569,"[1.2979288e-04 5.0295232e-05 5.9164090e-06 ... 1.7939698e-08 3.0846977e-07
 2.3211172e-08]",embedding_isic_subset57
570,"[2.2325542e-06 5.8789374e-07 2.9108506e-07 ... 6.2599805e-09 2.1393662e-09
 1.0312500e-08]",embedding_kimia_subset87
571,"[2.0114810e-05 7.8309768e-06 1.4798999e-06 ... 3.8002067e-08 2.1579558e-08
 4.0861163e-08]",embedding_stl10_subset77
572,"[4.2791075e-05 4.1300031e-05 3.3984261e-06 ... 5.1901740e-08 3.6182666e-08
 3.8154006e-08]",embedding_sti10_subset26
573,"[1.2703143e-06 1.7505798e-07 7.5435018e-08 ... 2.2025914e-09 1.2560976e-09
 4.7447277e-09]",embedding_kimia_subset60
574,"[2.0767471e-05 9.9236004e-06 8.3264041e-07 ... 5.2636125e-08 6.2957066e-09
 1.9586061e-08]",embedding_stl10_subset90
575,"[2.1584158e-06 1.0462886e-05 8.3548048e-07 ... 1.1617919e-08 3.4573100e-09
 5.2381242e-09]",embedding_textures_subset57
576,"[1.6319813e-05 1.1788322e-05 1.3672965e-06 ... 1.0255873e-08 2.9244879e-08
 1.7437129e-08]",embedding_stl10_subset1
577,"[2.9487984e-04 3.3284616e-04 1.5332695e-04 ... 4.0896279e-07 2.4545204e-07
 4.9041404e-07]",embedding_pcam-middle_subset7
578,"[8.2614075e-04 1.4893262e-03 8.5987565e-05 ... 8.7058197e-07 4.0085526e-09
 5.0204176e-07]",embedding_chest_subset26
579,"[1.0558109e-03 1.9907991e-03 9.5780961e-05 ... 7.4015540e-09 1.8151026e-06
 4.8792282e-07]",embedding_chest_subset62
580,"[3.3960516e-06 6.1373335e-06 1.1007235e-06 ... 1.1957962e-08 6.4917471e-09
 1.3314022e-08]",embedding_textures_subset78
581,"[5.4024304e-06 1.0510662e-05 5.6460499e-07 ... 6.9108852e-09 4.5396884e-08
 2.0449283e-08]",embedding_sti10_subset85
582,"[3.4822465e-06 3.1060604e-06 5.6437545e-07 ... 4.4371369e-09 2.6792666e-09
 3.1419166e-08]",embedding_textures_subset13
583,"[5.0491835e-06 1.3681209e-06 1.7421943e-06 ... 1.3825404e-08 8.5844070e-09
 8.5777101e-09]",embedding_kimia_subset24
584,"[3.0377645e-05 2.8561652e-05 4.4859135e-06 ... 4.9491351e-08 9.6773476e-08
 7.4822928e-08]",embedding_sti10_subset62
585,"[1.2876332e-04 2.7073953e-05 1.8672032e-06 ... 9.1750602e-10 1.8480556e-07
 9.1788699e-08]",embedding_isic_subset78
586,"[1.6034035e-04 1.5757144e-04 1.1060095e-04 ... 4.6374939e-07 5.3066451e-08
 1.9172296e-07]",embedding_pcam-small_subset42
587,"[1.8140014e-05 7.2610469e-06 7.0354838e-07 ... 3.0917757e-08 8.3440552e-09
 7.2483699e-09]",embedding_stl10_subset33
588,"[2.8938241e-04 3.3758418e-04 2.1277041e-04 ... 4.4219419e-09 2.6347177e-06
 2.5847751e-07]",embedding_pcam-small_subset29
589,"[5.9417784e-05 5.3492122e-06 6.4157729e-07 ... 8.4613569e-09 4.6151342e-08
 5.9465382e-08]",embedding_isic_subset13
590,"[6.0138147e-04 7.9023384e-04 3.9682098e-05 ... 3.2500842e-09 2.7136525e-07
 6.2953268e-07]",embedding_chest_subset85
591,"[1.1891802e-05 6.6231569e-06 5.9086807e-07 ... 1.0750623e-08 3.2209819e-08
 2.5008825e-08]",embedding_stl10_subset58
592,"[2.3982704e-04 3.4044351e-04 1.5717364e-04 ... 2.9647415e-06 1.6237894e-06
 1.2765476e-07]",embedding_pcam-middle_subset54
593,"[4.2090040e-05 1.9675497e-05 1.1330485e-06 ... 2.8166108e-08 9.9813910e-08
 1.3283325e-08]",embedding_isic_subset95
594,"[3.4144241e-06 5.1741354e-06 7.1612521e-07 ... 5.8761289e-09 7.3651503e-09
 4.4728892e-09]",embedding_textures_subset19
595,"[2.97540646e-06 5.04653253e-05 2.34892241e-06 ... 1.44614045e-08
 2.90067472e-08 1.70520451e-08]",embedding_textures_subset72
596,"[8.6880973e-06 1.7892899e-06 1.9374625e-06 ... 9.9455431e-09 1.1286268e-08
 1.2810869e-08]",embedding_kimia_subset45
597,"[9.4227085e-04 1.6205617e-03 9.2393901e-05 ... 6.3752549e-07 1.5790280e-06
 1.0615213e-06]",embedding_chest_subset68
598,"[2.1703136e-06 3.2804123e-06 6.7644663e-07 ... 3.8117465e-09 3.2228655e-09
 1.3731667e-08]",embedding_textures_subset95
599,"[1.4343239e-05 6.9142766e-06 7.0457872e-07 ... 1.1078158e-07 1.4672236e-08
 5.9999124e-08]",embedding_stl10_subset52
600,"[6.0299545e-04 1.2889320e-04 8.6782475e-06 ... 8.5668191e-08 4.7319941e-07
 2.8037164e-07]",embedding_isic_subset19
601,"[1.06721076e-04 7.75680965e-05 5.05792195e-05 ... 4.18979084e-07
 4.01301662e-07 2.63717759e-08]",embedding_pcam-small_subset23
602,"[1.3512481e-06 5.1838117e-07 1.2379214e-06 ... 2.0044038e-09 3.0854499e-09
 1.4075869e-08]",embedding_kimia_subset4
603,"[2.3428895e-05 6.8525401e-06 6.6886258e-07 ... 1.3070225e-08 6.9208705e-09
 3.6666922e-08]",embedding_stl10_subset39
604,"[1.4980054e-04 2.3235206e-04 1.4281526e-04 ... 4.7478855e-07 3.9983968e-07
 2.1762792e-09]",embedding_pcam-small_subset48
605,"[1.22526268e-04 1.08274144e-04 6.71407406e-06 ... 2.58914241e-07
 2.23974350e-08 2.28638424e-08]",embedding_isic_subset72
606,"[2.0888532e-05 2.3399340e-05 2.5288841e-06 ... 5.2413224e-08 6.9684312e-08
 7.7142161e-08]",embedding_sti10_subset68
607,"[3.5719463e-04 3.6560325e-04 2.4582850e-04 ... 5.4287767e-08 4.3908386e-07
 8.5556557e-09]",embedding_pcam-middle_subset35
608,"[1.6249371e-06 3.4959774e-07 2.9919827e-06 ... 5.9516272e-09 4.0542085e-09
 6.1269407e-09]",embedding_kimia_subset37
609,"[3.1445299e-05 2.3598886e-05 2.4574404e-06 ... 2.5700555e-08 6.2692834e-08
 1.0415973e-07]",embedding_sti10_subset96
610,"[1.7250661e-03 1.6157824e-03 8.9390654e-05 ... 2.0909147e-06 3.6937035e-07
 5.9516768e-08]",embedding_chest_subset71
611,"[3.2579177e-04 3.7151258e-04 1.8540483e-04 ... 1.0961847e-07 6.5499057e-07
 2.8083318e-06]",embedding_pcam-middle_subset47
612,"[8.7926752e-04 1.7268163e-03 8.8332941e-05 ... 4.7864337e-06 4.6561325e-07
 1.2673677e-06]",embedding_chest_subset96
613,"[1.6824666e-05 4.4989747e-06 8.2624734e-07 ... 1.7855772e-08 2.2421467e-08
 1.7439818e-08]",embedding_stl10_subset20
614,"[2.2437693e-04 4.0249270e-04 1.8679880e-04 ... 7.4349003e-07 1.0250503e-08
 8.3850546e-07]",embedding_pcam-small_subset51
615,"[2.2796779e-05 2.0550073e-05 1.5875008e-06 ... 7.2961370e-09 2.7930209e-08
 7.0266253e-08]",embedding_sti10_subset71
616,"[2.3706345e-06 2.4474039e-06 1.6124810e-07 ... 1.2594766e-08 9.8349613e-09
 1.0407255e-08]",embedding_kimia_subset56
617,"[1.1594050e-06 3.6562133e-06 5.5654482e-07 ... 3.0738892e-08 2.8432523e-09
 5.9592939e-09]",embedding_textures_subset61
618,"[6.91222609e-04 7.24354686e-05 1.22339625e-05 ... 4.86830095e-06
 2.00296697e-07 2.02410448e-07]",embedding_isic_subset86
619,"[1.58638530e-03 1.24136766e-03 1.17484211e-04 ... 5.95156166e-07
 1.05232175e-07 1.16434201e-07]",embedding_chest_subset10
620,"[2.2627659e-04 3.3847953e-04 1.6089037e-04 ... 6.3651346e-06 2.2433405e-06
 2.6912062e-06]",embedding_pcam-middle_subset26
621,"[7.2752050e-04 1.1327460e-04 7.8358416e-06 ... 2.3722439e-08 2.9678802e-07
 1.7724585e-07]",embedding_isic_subset61
622,"[1.5682541e-04 2.6783210e-04 1.1919485e-04 ... 1.0757942e-07 2.7482707e-07
 3.8503143e-07]",embedding_pcam-small_subset30
623,"[1.52486855e-05 5.28483451e-06 5.46543504e-07 ... 7.75293785e-09
 1.76409305e-08 1.38864396e-08]",embedding_stl10_subset41
624,"[3.2494518e-05 5.5495490e-05 4.0445962e-06 ... 8.3137493e-08 8.3737987e-08
 1.6296116e-07]",embedding_sti10_subset10
625,"[4.3380869e-06 3.9767910e-06 1.6028180e-06 ... 9.2017904e-09 4.5510991e-09
 1.0890253e-08]",embedding_textures_subset86
626,"[1.3884353e-05 1.2420176e-05 1.2145191e-06 ... 2.5872396e-08 1.7015871e-08
 3.0366540e-08]",embedding_sti10_subset54
627,"[1.2737979e-05 1.5457965e-05 1.1502592e-06 ... 7.9287261e-09 2.4614192e-08
 3.6876799e-08]",embedding_sti10_subset2
628,"[1.4503219e-04 2.7452674e-04 1.0178022e-04 ... 5.6564613e-07 1.8572250e-07
 5.5685604e-07]",embedding_pcam-small_subset74
629,"[1.0711193e-03 4.5324523e-05 4.1271082e-06 ... 1.9145547e-08 3.6055550e-08
 4.0297445e-07]",embedding_isic_subset25
630,"[2.6698725e-04 3.9915880e-04 1.8188385e-04 ... 7.6471096e-10 1.6048615e-06
 6.9591744e-07]",embedding_pcam-middle_subset62
631,"[4.2278451e-04 1.3308235e-03 6.4659136e-05 ... 9.5908331e-07 6.4510708e-08
 5.5336345e-06]",embedding_chest_subset54
632,"[3.4166493e-05 1.1227411e-05 1.2613384e-06 ... 5.4420795e-08 1.6397854e-08
 4.5009834e-08]",embedding_stl10_subset89
633,"[3.2531962e-06 2.2451366e-07 2.0797245e-06 ... 9.5920978e-09 4.1205537e-09
 1.4414286e-09]",embedding_kimia_subset79
634,"[3.1516657e-04 3.7037022e-04 1.7756429e-04 ... 8.4940882e-07 6.2353365e-07
 1.6877957e-06]",embedding_pcam-middle_subset85
635,"[1.4062522e-03 1.4760044e-03 3.9278537e-05 ... 5.5055108e-07 1.9883450e-07
 6.7451005e-08]",embedding_chest_subset5
636,"[3.8791659e-06 9.0224794e-06 9.2792527e-07 ... 7.9404145e-09 8.1425178e-09
 7.1887678e-09]",embedding_textures_subset25
637,"[1.0563172e-04 1.7377162e-04 9.9202458e-05 ... 1.6266768e-09 3.1291930e-07
 2.3414478e-07]",embedding_pcam-small_subset3
638,"[4.1301964e-06 1.9959673e-06 5.8775998e-07 ... 6.2600147e-09 9.9137720e-09
 7.3477997e-09]",embedding_kimia_subset12
639,"[1.7210864e-04 2.6031365e-04 1.3999388e-04 ... 1.7878448e-06 5.0595862e-08
 1.6064535e-09]",embedding_pcam-small_subset93
640,"[1.7649763e-05 1.3306415e-05 1.2488142e-06 ... 9.2045012e-09 3.6267210e-08
 3.6174185e-08]",embedding_sti10_subset35
641,"[3.4121130e-04 3.8451457e-04 1.9726032e-04 ... 2.0435393e-06 2.2434914e-07
 4.6746181e-06]",embedding_pcam-middle_subset68
642,"[3.2151886e-04 4.4284447e-04 1.4591850e-04 ... 1.7800282e-07 9.5981054e-09
 3.9551292e-08]",embedding_pcam-small_subset15
643,"[2.9774528e-06 8.7133463e-07 4.0502485e-07 ... 8.4896605e-09 1.1276616e-09
 3.2635359e-09]",embedding_kimia_subset94
644,"[1.9582252e-05 1.2292187e-05 1.2031821e-06 ... 2.4154277e-08 8.7201308e-08
 9.3368060e-09]",embedding_stl10_subset64
645,"[7.1722118e-04 1.6120063e-04 1.4482357e-05 ... 1.1356113e-07 8.7379476e-08
 1.8065523e-07]",embedding_isic_subset44
646,"[1.9560355e-06 6.5565637e-06 7.9345733e-07 ... 6.1595062e-09 5.9133729e-09
 8.3045801e-09]",embedding_textures_subset6
647,"[4.7170703e-05 7.3526789e-05 2.6829221e-06 ... 1.0838194e-07 1.3313213e-07
 8.5704869e-08]",embedding_sti10_subset8
648,"[1.3231653e-04 2.7904978e-05 1.2528704e-06 ... 1.0530236e-09 7.0279640e-08
 6.2935072e-08]",embedding_isic_subset6
649,"[1.12775204e-04 1.88328151e-04 7.79151815e-05 ... 1.08167887e-06
 1.37101395e-07 3.98181363e-08]",embedding_pcam-small_subset99
650,"[3.1492875e-06 2.8467934e-07 3.9986938e-07 ... 1.5839702e-09 1.5432530e-08
 9.1446362e-09]",embedding_kimia_subset18
651,"[9.9144015e-04 6.7351962e-04 3.8652852e-05 ... 1.7781378e-08 1.5991331e-07
 4.6395158e-08]",embedding_chest_subset35
652,"[1.4374508e-04 2.0742089e-04 8.8236986e-05 ... 2.8396894e-07 2.5459066e-08
 3.6845965e-08]",embedding_pcam-small_subset9
653,"[7.0561227e-06 1.9012107e-06 3.8920041e-07 ... 8.3804119e-09 7.0175794e-09
 1.4931912e-08]",embedding_textures_subset44
654,"[3.0215219e-06 6.3621718e-07 1.5389385e-07 ... 1.1817633e-08 1.6217751e-08
 3.3524070e-09]",embedding_kimia_subset73
655,"[1.13925735e-05 5.23683821e-06 1.04923697e-06 ... 1.62914340e-08
 1.28702222e-08 2.27360974e-08]",embedding_stl10_subset83
656,"[7.1673558e-06 1.5005954e-05 1.9548927e-06 ... 3.0675078e-08 2.0675330e-08
 1.5421746e-08]",embedding_textures_subset2
657,"[3.3880415e-04 2.6565567e-05 9.3678518e-06 ... 9.8882680e-08 3.4419351e-08
 1.4509916e-07]",embedding_isic_subset40
658,"[1.7939685e-04 2.6677950e-05 2.4224591e-06 ... 2.7213636e-07 3.2989161e-07
 6.6091793e-08]",embedding_isic_subset2
659,"[5.5240987e-05 2.7953691e-05 2.9183007e-06 ... 8.9041123e-08 9.7511098e-08
 3.7164824e-08]",embedding_sti10_subset31
660,"[7.4914902e-07 4.8841684e-07 1.2610494e-07 ... 2.4585323e-09 1.4448976e-09
 6.9020838e-09]",embedding_kimia_subset90
661,"[1.1522837e-05 5.0444937e-06 3.3914279e-07 ... 2.4293664e-08 6.8520123e-08
 4.2292321e-08]",embedding_stl10_subset60
662,"[1.14742135e-04 1.80989198e-04 6.42164887e-05 ... 1.13764941e-07
 1.54337965e-08 3.58839713e-07]",embedding_pcam-small_subset11
663,"[2.5134234e-06 1.1530231e-05 2.5011373e-06 ... 1.2389396e-08 5.4361773e-09
 4.9174123e-09]",embedding_textures_subset40
664,"[3.4932168e-06 2.0412065e-06 1.0536783e-05 ... 2.0481166e-09 4.5640864e-09
 6.3766943e-09]",embedding_kimia_subset77
665,"[1.9826455e-05 1.1239654e-05 5.6823859e-07 ... 3.2344417e-08 9.2048813e-09
 1.2835049e-08]",embedding_stl10_subset87
666,"[9.3000988e-04 1.9744043e-03 9.6121483e-05 ... 2.6393268e-06 4.8091886e-07
 8.9627110e-07]",embedding_chest_subset31
667,"[8.29691708e-04 1.10710505e-04 1.36872040e-05 ... 3.12012190e-07
 1.40070739e-07 1.77168567e-06]",embedding_isic_subset21
668,"[2.5436911e-04 2.9997752e-04 1.7634303e-04 ... 4.3459883e-07 1.7692381e-07
 6.8653357e-08]",embedding_pcam-middle_subset66
669,"[2.5308393e-05 1.8687795e-05 1.6377662e-06 ... 4.4948223e-08 4.1160593e-08
 6.8031326e-08]",embedding_sti10_subset50
670,"[2.2252259e-05 1.6096570e-05 1.4367286e-06 ... 3.4448309e-08 3.2416956e-08
 1.9479334e-08]",embedding_sti10_subset6
671,"[5.2891858e-04 5.0626819e-05 2.8696361e-06 ... 1.1642689e-08 7.4241717e-07
 5.9366684e-08]",embedding_isic_subset8
672,"[1.7779649e-04 1.9585082e-04 9.1377726e-05 ... 4.6285255e-08 4.7275512e-09
 6.8252479e-07]",embedding_pcam-small_subset70
673,"[5.48031221e-06 3.45744593e-06 5.16582929e-07 ... 4.52173321e-09
 1.09550369e-08 1.16149845e-08]",embedding_textures_subset8
674,"[1.75862457e-04 1.96053254e-04 1.19298114e-04 ... 2.63178322e-07
 1.29548468e-07 4.54285640e-08]",embedding_pcam-small_subset7
675,"[2.8780335e-06 5.4538850e-06 1.0276621e-06 ... 3.3127792e-09 6.8796466e-09
 1.9489061e-08]",embedding_textures_subset21
676,"[8.9923618e-05 1.8858851e-04 6.2919877e-05 ... 5.4966705e-08 8.8638279e-07
 2.9819819e-07]",embedding_pcam-small_subset97
677,"[5.0759636e-06 1.8164982e-06 3.5004437e-06 ... 1.4764159e-08 2.8405770e-08
 8.9890918e-08]",embedding_kimia_subset16
678,"[9.2031719e-04 1.7629067e-03 5.4295066e-05 ... 4.5299689e-07 6.3432492e-07
 2.0202631e-07]",embedding_chest_subset50
679,"[2.9364036e-04 3.6717628e-04 2.2200619e-04 ... 1.7788774e-06 2.8906384e-06
 4.0279082e-07]",embedding_pcam-middle_subset81
680,"[5.8100035e-04 1.6699381e-03 2.1080711e-04 ... 9.5122300e-07 9.5311322e-07
 3.6454361e-07]",embedding_chest_subset1
681,"[2.0738878e-05 1.0230701e-05 1.4558673e-06 ... 1.7927551e-08 6.7443906e-08
 6.7031238e-09]",embedding_sti10_subset98
682,"[4.2398842e-06 4.9945243e-07 5.5797852e-07 ... 4.1587942e-09 1.3344774e-08
 1.7679994e-09]",embedding_kimia_subset39
683,"[1.96076627e-03 1.33145484e-03 4.78376169e-05 ... 1.48893946e-06
 1.25537944e-08 3.67797206e-08]",embedding_chest_subset14
684,"[4.7838798e-04 3.7293328e-05 3.0674000e-06 ... 7.1754691e-08 6.7622132e-08
 2.2091734e-07]",embedding_isic_subset82
685,"[1.1940263e-06 2.7158111e-07 5.6377468e-07 ... 1.0388245e-08 4.7007274e-09
 3.1489433e-09]",embedding_kimia_subset52
686,"[5.3932981e-06 1.2342423e-05 8.1415800e-07 ... 8.3144363e-09 8.9039522e-09
 1.8372520e-08]",embedding_textures_subset65
687,"[1.8072888e-05 6.3954617e-06 6.1859907e-07 ... 9.8237463e-09 1.2430489e-08
 9.9138964e-09]",embedding_stl10_subset45
688,"[8.4020890e-04 1.0341008e-03 7.9916084e-05 ... 1.0095147e-08 1.4456079e-07
 7.6642192e-07]",embedding_chest_subset98
689,"[1.5214975e-04 2.8473424e-04 1.7906303e-04 ... 2.7958482e-08 1.5154435e-06
 2.5988444e-07]",embedding_pcam-small_subset34
690,"[7.8031690e-06 1.1139436e-05 5.9659283e-07 ... 1.9086309e-08 1.2887708e-08
 2.5029340e-08]",embedding_textures_subset82
691,"[2.6206428e-04 3.3967360e-04 2.1771841e-04 ... 1.2791878e-06 3.3515001e-08
 1.3116907e-06]",embedding_pcam-middle_subset49
692,"[3.5552195e-05 2.6708427e-05 1.8117209e-06 ... 2.0165317e-08 2.1957248e-08
 3.3446817e-08]",embedding_sti10_subset14
693,"[2.6877903e-04 3.3886696e-04 1.8142791e-04 ... 4.6122548e-08 7.4552474e-07
 5.6679333e-08]",embedding_pcam-middle_subset22
694,"[8.5751986e-04 1.2763863e-04 7.0664423e-06 ... 2.8442520e-07 1.6980290e-07
 1.7612905e-06]",embedding_isic_subset65
695,"[1.5126171e-03 1.3417564e-03 1.3155394e-04 ... 2.2406689e-06 3.6241349e-07
 2.2718455e-06]",embedding_chest_subset75
696,"[1.2806909e-06 4.6157427e-07 9.9100454e-08 ... 4.5691180e-09 4.4116435e-09
 2.9162448e-09]",embedding_kimia_subset58
697,"[7.4870244e-04 1.7711261e-04 7.3564283e-06 ... 4.2224985e-07 2.3149289e-07
 4.5342986e-07]",embedding_isic_subset88
698,"[1.12915295e-05 8.01902559e-07 6.14119813e-07 ... 6.87590340e-09
 6.05278405e-09 7.12736181e-09]",embedding_kimia_subset33
699,"[2.4552141e-05 1.0229676e-05 9.9981571e-07 ... 1.6516122e-08 8.7676227e-08
 1.1137090e-08]",embedding_sti10_subset92
700,"[2.8819512e-04 4.2620077e-04 1.6843756e-04 ... 5.9415953e-07 4.4170213e-07
 2.7815219e-07]",embedding_pcam-small_subset55
701,"[1.7472279e-05 1.4445838e-05 9.3171241e-07 ... 1.6794896e-08 1.3993945e-08
 2.4261263e-08]",embedding_stl10_subset24
702,"[2.3557048e-04 3.3298539e-04 1.8110195e-04 ... 3.6332040e-06 1.7796525e-08
 8.0372848e-07]",embedding_pcam-middle_subset28
703,"[3.2187250e-05 2.5848598e-05 2.3240652e-06 ... 1.7995546e-08 1.3055038e-07
 7.8716035e-08]",embedding_sti10_subset75
704,"[2.7740287e-04 3.4797841e-04 1.9120610e-04 ... 3.7195218e-07 5.0919971e-06
 2.1116576e-07]",embedding_pcam-middle_subset43
705,"[2.3448060e-06 4.9559567e-06 1.2304414e-06 ... 6.6017942e-09 3.1399665e-08
 6.6071562e-09]",embedding_textures_subset88
706,"[2.6096755e-03 1.5580646e-03 1.8750355e-04 ... 3.1512766e-06 7.6818912e-07
 8.0279790e-07]",embedding_chest_subset92
707,"[7.3447003e-04 1.4176057e-04 1.2214904e-05 ... 1.4319207e-07 2.8969129e-07
 1.4141435e-07]",embedding_isic_subset50
708,"[3.3689340e-04 3.6692480e-04 2.2664164e-04 ... 1.8645685e-06 1.4932202e-06
 1.3886641e-07]",embedding_pcam-middle_subset17
709,"[2.1155662e-05 4.9238839e-05 2.7661815e-06 ... 6.0732489e-08 8.1526970e-08
 3.6810910e-08]",embedding_sti10_subset21
710,"[8.4884459e-06 5.1999064e-06 4.3694396e-07 ... 7.5169666e-09 1.7397648e-08
 5.1998361e-09]",embedding_stl10_subset70
711,"[8.3780669e-06 2.6563350e-06 8.1487478e-06 ... 1.8453100e-08 5.6570335e-09
 2.6476301e-09]",embedding_kimia_subset80
712,"[1.1380894e-05 8.1746730e-06 4.9629597e-07 ... 9.8007300e-09 5.5861520e-09
 9.2490682e-09]",embedding_stl10_subset6
713,"[2.8227064e-06 6.3990087e-06 3.4303270e-07 ... 6.8752466e-09 1.0380118e-08
 5.6501404e-09]",embedding_textures_subset50
714,"[2.5599576e-05 8.9086652e-06 1.0204243e-06 ... 2.9035144e-08 5.6040932e-08
 4.6304034e-08]",embedding_stl10_subset97
715,"[3.7336833e-06 5.2412031e-07 2.4080870e-07 ... 2.5568903e-09 1.5607913e-09
 9.0845442e-10]",embedding_kimia_subset67
716,"[9.7673398e-04 2.2879248e-03 9.1332426e-05 ... 7.5394451e-07 6.5350264e-07
 7.3807098e-07]",embedding_chest_subset21
717,"[2.7987442e-04 3.7992938e-04 2.2501513e-04 ... 1.5862387e-06 5.7630473e-07
 4.1267803e-08]",embedding_pcam-middle_subset0
718,"[2.4242372e-04 5.5809473e-05 2.6797559e-06 ... 5.2308987e-08 1.0184454e-07
 4.3765633e-07]",embedding_isic_subset31
719,"[3.0986444e-04 3.2987623e-04 1.9086471e-04 ... 5.1872274e-08 4.0954379e-08
 9.9086606e-09]",embedding_pcam-middle_subset76
720,"[2.5702298e-05 1.7797762e-05 1.4970979e-06 ... 1.8132667e-08 3.8087919e-08
 4.4502155e-08]",embedding_sti10_subset40
721,"[1.2660943e-04 1.3856252e-04 7.4774660e-05 ... 2.3535083e-09 1.0657280e-06
 4.6847080e-07]",embedding_pcam-small_subset60
722,"[1.11125946e-05 6.71721727e-06 6.01719023e-07 ... 2.69979576e-08
 2.48852849e-08 1.14817365e-08]",embedding_stl10_subset11
723,"[3.2746577e-06 9.8078290e-06 6.3932458e-07 ... 6.1873120e-09 4.2136143e-08
 6.2755507e-09]",embedding_textures_subset31
724,"[6.7828994e-05 1.2438995e-04 8.6013250e-05 ... 6.2948209e-07 3.9262551e-07
 1.0990154e-08]",embedding_pcam-small_subset87
725,"[1.3284709e-03 1.7065983e-03 1.3628617e-04 ... 2.0479899e-06 1.5758260e-07
 1.4032292e-07]",embedding_chest_subset40
726,"[2.8953044e-04 3.5009894e-04 2.0849144e-04 ... 5.5274320e-08 5.0689159e-06
 1.7962864e-07]",embedding_pcam-middle_subset91
727,"[3.2588567e-05 2.4402238e-05 1.9869917e-06 ... 1.9556035e-08 4.9828806e-08
 1.1986691e-07]",embedding_sti10_subset88
728,"[1.6408251e-06 6.1068880e-07 3.8113390e-07 ... 6.0954872e-09 1.0266132e-09
 8.7070502e-09]",embedding_kimia_subset29
729,"[4.7094756e-04 1.4262147e-04 7.9770325e-06 ... 3.2051968e-08 4.8663992e-07
 4.8448408e-07]",embedding_isic_subset92
730,"[9.5570135e-07 2.5823368e-07 1.4673473e-07 ... 7.2885133e-09 5.2001292e-09
 2.4229514e-09]",embedding_kimia_subset42
731,"[5.6791901e-06 3.7333143e-06 1.0811893e-06 ... 1.1807878e-08 5.1485309e-09
 8.3785689e-09]",embedding_textures_subset75
732,"[5.1426201e-04 7.7009678e-04 1.0241124e-04 ... 3.3798719e-07 6.8229480e-07
 3.8395291e-07]",embedding_chest_subset88
733,"[1.4574583e-05 5.3818267e-06 5.1256211e-07 ... 1.2297053e-08 6.4269816e-09
 4.9627321e-08]",embedding_stl10_subset55
734,"[1.0649349e-04 1.7353191e-04 1.0034736e-04 ... 2.5325335e-06 9.4495783e-07
 6.2566201e-08]",embedding_pcam-small_subset24
735,"[3.3473123e-06 4.3484210e-06 8.0023005e-07 ... 5.7639511e-09 4.4623176e-09
 1.5112839e-08]",embedding_textures_subset92
736,"[2.7670467e-04 3.1416077e-04 1.6475949e-04 ... 5.1490929e-06 4.1017536e-08
 3.6774921e-07]",embedding_pcam-middle_subset59
737,"[2.6703009e-04 4.4662849e-04 2.1148562e-04 ... 2.4940184e-07 8.0434847e-06
 5.4277143e-07]",embedding_pcam-middle_subset32
738,"[1.0613190e-06 1.3403356e-07 3.1566182e-07 ... 2.2905926e-09 2.0673430e-09
 9.2949382e-09]",embedding_kimia_subset3
739,"[6.5878012e-05 5.0592153e-06 5.2792331e-07 ... 1.8349363e-07 1.9360603e-07
 3.5024263e-07]",embedding_isic_subset75
740,"[3.4004788e-06 1.0841214e-06 3.0654309e-07 ... 4.1862998e-09 1.1245629e-08
 4.9242646e-09]",embedding_kimia_subset48
